State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Lat,Long,Population_Size,Population_Density,Pop In Poverty,Pop In Poverty %,White Pop,White Pop%,Black Pop,Black Pop%,Native_American Pop,Native_American Pop%,Asian Pop,Asian Pop %,Hispanic Pop,Hispanic Pop%,Obesity Pop,Obesity Pop %
05,095,Monroe,Arkansas,AR,34.9537,-91.104,23733,23,4201,17.7%,13528,57.0%,9731,41.0%,237,1.0%,71,0.3%,190,0.8%,NA,NA
05,097,Montgomery,Arkansas,AR,34.6932,-93.5177,221619,281,39891,18.0%,99950,45.1%,116350,52.5%,443,0.2%,2659,1.2%,3103,1.4%,31027,14.0%
05,099,Nevada,Arkansas,AR,33.8056,-93.1009,9550,15,1843,19.3%,6360,66.6%,3123,32.7%,38,0.4%,10,0.1%,210,2.2%,NA,NA
05,101,Newton,Arkansas,AR,36.1011,-92.9546,8452,10,1682,19.9%,8300,98.2%,17,0.2%,42,0.5%,17,0.2%,101,1.2%,2468,29.2%
05,103,Ouachita,Arkansas,AR,33.7321,-92.6187,27102,37,5041,18.6%,15882,58.6%,10895,40.2%,54,0.2%,108,0.4%,298,1.1%,7480,27.6%
05,105,Perry,Arkansas,AR,35.0444,-92.6189,11371,16,3252,28.6%,3411,30.0%,7914,69.6%,11,0.1%,11,0.1%,102,0.9%,3207,28.2%
05,107,Phillips,Arkansas,AR,34.5982,-90.5918,24107,35,6846,28.4%,8992,37.3%,14802,61.4%,48,0.2%,121,0.5%,362,1.5%,6967,28.9%
05,109,Pike,Arkansas,AR,34.3278,-93.4226,29639,44,6017,20.3%,17843,60.2%,10907,36.8%,178,0.6%,296,1.0%,474,1.6%,6965,23.5%
05,111,Poinsett,Arkansas,AR,35.6763,-90.3051,25349,33,5197,20.5%,23270,91.8%,1876,7.4%,51,0.2%,51,0.2%,456,1.8%,7529,29.7%
05,113,Polk,Arkansas,AR,34.581,-93.9699,20176,23,3854,19.1%,19470,96.5%,61,0.3%,303,1.5%,61,0.3%,767,3.8%,5004,24.8%
05,115,Pope,Arkansas,AR,35.6509,-92.8743,56580,70,9336,16.5%,53412,94.4%,1697,3.0%,339,0.6%,453,0.8%,2150,3.8%,16069,28.4%
05,117,Prairie,Arkansas,AR,34.9901,-91.3807,9113,14,1403,15.4%,7728,84.8%,1321,14.5%,36,0.4%,18,0.2%,82,0.9%,2351,25.8%
05,119,Pulaski,Arkansas,AR,34.9005,-92.1302,366463,475,55336,15.1%,229039,62.5%,124597,34.0%,1466,0.4%,5863,1.6%,11360,3.1%,81721,22.3%
05,121,Randolph,Arkansas,AR,36.4803,-90.759,22717,39,3567,15.7%,17447,76.8%,5020,22.1%,68,0.3%,91,0.4%,295,1.3%,5520,24.3%
05,125,Saline,Arkansas,AR,34.7729,-92.3261,91188,126,8572,9.4%,86446,94.8%,2918,3.2%,456,0.5%,638,0.7%,1824,2.0%,22067,24.2%
05,127,Scott,Arkansas,AR,35.0734,-93.7085,11150,12,2107,18.9%,10637,95.4%,56,0.5%,134,1.2%,223,2.0%,781,7.0%,2308,20.7%
05,129,Searcy,Arkansas,AR,36.0637,-92.4421,7969,12,1737,21.8%,7810,98.0%,16,0.2%,64,0.8%,16,0.2%,88,1.1%,NA,NA
05,131,Sebastian,Arkansas,AR,35.3494,-94.0935,118750,221,18288,15.4%,101888,85.8%,7481,6.3%,1900,1.6%,4513,3.8%,11400,9.6%,31350,26.4%
05,133,Sevier,Arkansas,AR,34.1686,-94.0191,16456,29,2929,17.8%,15205,92.4%,724,4.4%,329,2.0%,49,0.3%,4361,26.5%,4130,25.1%
05,135,Sharp,Arkansas,AR,36.3188,-91.3603,17397,29,3462,19.9%,16875,97.0%,157,0.9%,104,0.6%,35,0.2%,244,1.4%,4123,23.7%
05,123,St. Francis,Arkansas,AR,35.1329,-90.4707,27902,44,7031,25.2%,13449,48.2%,14091,50.5%,84,0.3%,195,0.7%,1451,5.2%,9040,32.4%
05,137,Stone,Arkansas,AR,35.9576,-91.9179,11716,19,2156,18.4%,11447,97.7%,35,0.3%,47,0.4%,0,0.0%,129,1.1%,2531,21.6%
05,139,Union,Arkansas,AR,33.3636,-92.1534,44186,43,7821,17.7%,28853,65.3%,14581,33.0%,88,0.2%,265,0.6%,751,1.7%,11930,27.0%
05,141,Van Buren,Arkansas,AR,35.7498,-92.2659,16529,23,2810,17.0%,16050,97.1%,83,0.5%,132,0.8%,50,0.3%,231,1.4%,4893,29.6%
05,143,Washington,Arkansas,AR,36.2069,-93.9349,17773,16,3004,16.9%,11730,66.0%,4692,26.4%,1191,6.7%,18,0.1%,160,0.9%,3306,18.6%
05,145,White,Arkansas,AR,35.429,-91.4539,71332,69,11056,15.5%,66909,93.8%,2853,4.0%,357,0.5%,357,0.5%,1855,2.6%,17191,24.1%
05,147,Woodruff,Arkansas,AR,35.3581,-91.051,8098,14,1863,23.0%,5701,70.4%,2324,28.7%,16,0.2%,16,0.2%,73,0.9%,NA,NA
05,149,Yell,Arkansas,AR,35.2263,-93.1335,21391,23,3337,15.6%,20407,95.4%,321,1.5%,150,0.7%,278,1.3%,3658,17.1%,5455,25.5%
06,001,Alameda,California,CA,37.8898,-121.7608,1448905,1964,155033,10.7%,824427,56.9%,199949,13.8%,10142,0.7%,360777,24.9%,294128,20.3%,266599,18.4%
06,003,Alpine,California,CA,38.8103,-119.8009,1159,2,152,13.1%,928,80.1%,8,0.7%,216,18.6%,5,0.4%,99,8.5%,NA,NA
06,005,Amador,California,CA,38.5454,-120.5354,38471,65,3539,9.2%,35086,91.2%,1577,4.1%,616,1.6%,577,1.5%,3655,9.5%,4309,11.2%
06,007,Butte,California,CA,40.0871,-121.1666,214185,131,33841,15.8%,191053,89.2%,3427,1.6%,4070,1.9%,8996,4.2%,24845,11.6%,50762,23.7%
06,009,Calaveras,California,CA,38.4043,-120.2706,46871,46,4546,9.7%,43871,93.6%,469,1.0%,797,1.7%,609,1.3%,4031,8.6%,4218,9.0%
06,011,Colusa,California,CA,39.4029,-121.8988,21095,18,2742,13.0%,19724,93.5%,211,1.0%,506,2.4%,527,2.5%,10358,49.1%,NA,NA
06,013,Contra Costa,California,CA,38.0518,-121.6076,1017787,1414,76334,7.5%,739931,72.7%,97708,9.6%,7125,0.7%,137401,13.5%,210682,20.7%,219842,21.6%
06,015,Del Norte,California,CA,41.925,-123.9733,28705,28,5339,18.6%,23911,83.3%,1320,4.6%,1751,6.1%,832,2.9%,4277,14.9%,NA,NA
06,017,El Dorado,California,CA,39.0344,-119.9828,176841,103,13263,7.5%,163578,92.5%,1592,0.9%,1768,1.0%,5659,3.2%,18215,10.3%,42442,24.0%
06,019,Fresno,California,CA,37.253,-118.6704,877584,147,180782,20.6%,714353,81.4%,50022,5.7%,16674,1.9%,78983,9.0%,407199,46.4%,243091,27.7%
06,021,Glenn,California,CA,39.791,-122.0125,27759,21,4219,15.2%,25677,92.5%,250,0.9%,611,2.2%,833,3.0%,8994,32.4%,NA,NA
06,023,Humboldt,California,CA,41.3015,-123.5412,128376,36,20027,15.6%,112329,87.5%,1412,1.1%,6932,5.4%,2696,2.1%,9500,7.4%,30553,23.8%
06,025,Imperial,California,CA,33.4279,-114.6378,155823,37,30853,19.8%,141176,90.6%,6545,4.2%,2961,1.9%,4051,2.6%,117023,75.1%,NA,NA
06,027,Inyo,California,CA,37.4067,-116.2074,18156,2,1925,10.6%,15650,86.2%,73,0.4%,1816,10.0%,254,1.4%,2887,15.9%,NA,NA
06,029,Kern,California,CA,35.767,-117.6353,756825,93,137742,18.2%,649356,85.8%,46923,6.2%,12866,1.7%,31787,4.2%,329976,43.6%,200559,26.5%
06,031,Kings,California,CA,36.4026,-119.5612,143420,103,26102,18.2%,120903,84.3%,12191,8.5%,2868,2.0%,5020,3.5%,66834,46.6%,36429,25.4%
06,033,Lake,California,CA,39.1653,-122.5505,65147,52,9642,14.8%,59219,90.9%,1433,2.2%,2020,3.1%,847,1.3%,9446,14.5%,NA,NA
06,035,Lassen,California,CA,41.1251,-120.1173,34751,8,5178,14.9%,29295,84.3%,3301,9.5%,1077,3.1%,487,1.4%,5178,14.9%,NA,NA
06,037,Los Angeles,California,CA,34.7961,-117.7153,9935475,2447,1758579,17.7%,7362187,74.1%,963741,9.7%,109290,1.1%,1331354,13.4%,4610060,46.4%,2116256,21.3%
06,039,Madera,California,CA,37.4031,-119.5666,142788,67,26987,18.9%,126510,88.6%,6283,4.4%,4426,3.1%,3141,2.2%,68395,47.9%,NA,NA
06,041,Marin,California,CA,38.247,-122.4637,246960,475,18028,7.3%,219054,88.7%,7656,3.1%,1482,0.6%,13583,5.5%,30623,12.4%,24449,9.9%
06,043,Mariposa,California,CA,37.8127,-119.6373,18069,12,2042,11.3%,16678,92.3%,199,1.1%,560,3.1%,199,1.1%,1735,9.6%,NA,NA
06,045,Mendocino,California,CA,39.9663,-123.1123,88161,25,12872,14.6%,79609,90.3%,705,0.8%,4232,4.8%,1499,1.7%,16927,19.2%,NA,NA
06,047,Merced,California,CA,37.5216,-120.254,241706,125,43990,18.2%,206417,85.4%,9910,4.1%,3867,1.6%,16436,6.8%,122787,50.8%,69370,28.7%
06,049,Modoc,California,CA,41.9024,-120.1146,9524,2,1571,16.5%,8848,92.9%,76,0.8%,381,4.0%,67,0.7%,1133,11.9%,NA,NA
06,051,Mono,California,CA,38.6587,-118.4844,12509,4,1088,8.7%,11834,94.6%,75,0.6%,313,2.5%,175,1.4%,2827,22.6%,NA,NA
06,053,Monterey,California,CA,36.9016,-120.4327,412104,124,56458,13.7%,352349,85.5%,15660,3.8%,5357,1.3%,29259,7.1%,206464,50.1%,100553,24.4%
06,055,Napa,California,CA,38.6152,-122.2583,132764,176,10488,7.9%,118558,89.3%,2655,2.0%,1328,1.0%,7435,5.6%,36245,27.3%,26155,19.7%
06,057,Nevada,California,CA,39.4443,-120.0145,9550,15,1843,19.3%,6360,66.6%,3123,32.7%,38,0.4%,10,0.1%,210,2.2%,1232,12.9%
06,059,Orange,California,CA,33.9278,-117.5095,2988072,3785,316736,10.6%,2357589,78.9%,56773,1.9%,26893,0.9%,484068,16.2%,959171,32.1%,528889,17.7%
06,061,Placer,California,CA,39.2968,-120.0201,317028,226,18705,5.9%,285959,90.2%,4121,1.3%,2853,0.9%,15534,4.9%,33288,10.5%,54846,17.3%
06,063,Plumas,California,CA,40.3017,-120.1783,21477,8,2169,10.1%,20210,94.1%,172,0.8%,515,2.4%,150,0.7%,1267,5.9%,NA,NA
06,065,Riverside,California,CA,38.4464,-114.6189,1946419,270,239410,12.3%,1644724,84.5%,126517,6.5%,27250,1.4%,101214,5.2%,788300,40.5%,455462,23.4%
06,067,Sacramento,California,CA,38.7185,-121.0716,1363482,1412,186797,13.7%,954437,70.0%,143166,10.5%,14998,1.1%,190887,14.0%,248154,18.2%,283604,20.8%
06,069,San Benito,California,CA,36.8771,-120.6743,55936,40,5146,9.2%,51293,91.7%,783,1.4%,895,1.6%,2014,3.6%,28024,50.1%,NA,NA
06,071,San Bernardino,California,CA,35.7701,-114.264,1963535,98,314166,16.0%,1582609,80.6%,186536,9.5%,27489,1.4%,117812,6.0%,867882,44.2%,504628,25.7%
06,073,San Diego,California,CA,34.1393,-116.1827,2933462,698,340282,11.6%,2340903,79.8%,164274,5.6%,29335,1.0%,316814,10.8%,850704,29.0%,595493,20.3%
06,075,San Francisco,California,CA,37.7562,-122.443,739426,15837,88731,12.0%,418515,56.6%,53978,7.3%,3697,0.5%,246229,33.3%,99823,13.5%,77640,10.5%
06,077,San Joaquin,California,CA,38.231,-120.9981,664116,475,97625,14.7%,484805,73.0%,52465,7.9%,8634,1.3%,94969,14.3%,226464,34.1%,166029,25.0%
06,079,San Luis Obispo,California,CA,35.7534,-120.2965,255478,77,28358,11.1%,233251,91.3%,5365,2.1%,2810,1.1%,8431,3.3%,44709,17.5%,48796,19.1%
06,081,San Mateo,California,CA,37.6914,-122.1352,699610,1558,47573,6.8%,479233,68.5%,23787,3.4%,3498,0.5%,173503,24.8%,156013,22.3%,100744,14.4%
06,083,Santa Barbara,California,CA,34.9608,-119.5117,400762,146,52500,13.1%,357079,89.1%,9218,2.3%,6412,1.6%,19237,4.8%,147480,36.8%,69733,17.4%
06,085,Santa Clara,California,CA,37.4338,-121.5843,1699052,1316,149517,8.8%,1073801,63.2%,47573,2.8%,13592,0.8%,519910,30.6%,416268,24.5%,295635,17.4%
06,087,Santa Cruz,California,CA,37.1341,-121.7363,42009,34,8066,19.2%,41043,97.7%,252,0.6%,336,0.8%,336,0.8%,33775,80.4%,7520,17.9%
06,089,Shasta,California,CA,41.1385,-121.4068,179904,48,24107,13.4%,163533,90.9%,1799,1.0%,4678,2.6%,4138,2.3%,12773,7.1%,41738,23.2%
06,091,Sierra,California,CA,39.6768,-120.0163,3434,4,316,9.2%,3328,96.9%,10,0.3%,62,1.8%,3,0.1%,288,8.4%,NA,NA
06,093,Siskiyou,California,CA,41.9949,-121.4751,45259,7,7015,15.5%,41050,90.7%,634,1.4%,1675,3.7%,634,1.4%,4028,8.9%,NA,NA
06,095,Solano,California,CA,38.4466,-121.7034,411593,496,34574,8.4%,263420,64.0%,62974,15.3%,3704,0.9%,61327,14.9%,84788,20.6%,86023,20.9%
06,097,Sonoma,California,CA,38.7962,-122.4598,466477,296,41050,8.8%,420762,90.2%,7464,1.6%,6531,1.4%,19126,4.1%,96561,20.7%,96561,20.7%
06,099,Stanislaus,California,CA,37.8272,-120.706,505505,338,71782,14.2%,440295,87.1%,15671,3.1%,7583,1.5%,28308,5.6%,187037,37.0%,128398,25.4%
06,101,Sutter,California,CA,39.2788,-121.5148,88876,148,11465,12.9%,71901,80.9%,2044,2.3%,1422,1.6%,11198,12.6%,22575,25.4%,NA,NA
06,103,Tehama,California,CA,40.4202,-121.5694,61197,21,9057,14.8%,57403,93.8%,490,0.8%,1285,2.1%,673,1.1%,11444,18.7%,11383,18.6%
06,105,Trinity,California,CA,41.0802,-122.7083,13622,4,1948,14.3%,12314,90.4%,68,0.5%,613,4.5%,109,0.8%,640,4.7%,NA,NA
06,107,Tulare,California,CA,36.7346,-118.4993,410874,85,88338,21.5%,373484,90.9%,7807,1.9%,7807,1.9%,15613,3.8%,224748,54.7%,102308,24.9%
06,109,Tuolumne,California,CA,38.341,-119.8338,59380,27,6829,11.5%,54511,91.8%,1841,3.1%,1069,1.8%,653,1.1%,5938,10.0%,12648,21.3%
06,111,Ventura,California,CA,34.508,-118.6662,796106,431,78018,9.8%,699777,87.9%,16718,2.1%,9553,1.2%,53339,6.7%,283414,35.6%,155241,19.5%
06,113,Yolo,California,CA,38.8926,-121.5416,184932,183,22377,12.1%,149240,80.7%,4808,2.6%,2589,1.4%,22377,12.1%,50117,27.1%,25706,13.9%
06,115,Yuba,California,CA,39.4874,-121.0488,67153,106,11215,16.7%,55468,82.6%,2015,3.0%,1612,2.4%,5238,7.8%,13968,20.8%,NA,NA
08,001,Adams,Colorado,CO,39.9795,-104.3195,399426,335,41940,10.5%,358685,89.8%,12782,3.2%,5592,1.4%,14379,3.6%,137802,34.5%,88673,22.2%
08,003,Alamosa,Colorado,CO,37.746,-105.8739,15282,21,2812,18.4%,14136,92.5%,260,1.7%,458,3.0%,229,1.5%,6571,43.0%,2781,18.2%
08,005,Arapahoe,Colorado,CO,39.7101,-104.0435,529090,659,41798,7.9%,435970,82.4%,50793,9.6%,4233,0.8%,25396,4.8%,83596,15.8%,91003,17.2%
08,007,Archuleta,Colorado,CO,37.2675,-106.8434,11886,9,1307,11.0%,11470,96.5%,48,0.4%,190,1.6%,59,0.5%,1807,15.2%,NA,NA
08,009,Baca,Colorado,CO,37.6153,-102.1874,4069,2,647,15.9%,3984,97.9%,0,0.0%,33,0.8%,20,0.5%,374,9.2%,NA,NA
08,011,Bent,Colorado,CO,38.1375,-102.8505,5558,4,1073,19.3%,5102,91.8%,228,4.1%,156,2.8%,56,1.0%,1706,30.7%,NA,NA
08,013,Boulder,Colorado,CO,40.2232,-105.0393,280440,378,26642,9.5%,260529,92.9%,3085,1.1%,1963,0.7%,10657,3.8%,35055,12.5%,30568,10.9%
08,014,Broomfield,Colorado,CO,39.9541,-105.0527,43478,-2222,2217,5.1%,40043,92.1%,522,1.2%,261,0.6%,1957,4.5%,4435,10.2%,9348,21.5%
08,015,Chaffee,Colorado,CO,39.0436,-105.9983,16968,17,1968,11.6%,16306,96.1%,288,1.7%,170,1.0%,85,0.5%,1459,8.6%,2426,14.3%
08,017,Cheyenne,Colorado,CO,38.8542,-102.1821,1953,1,217,11.1%,1920,98.3%,12,0.6%,20,1.0%,4,0.2%,176,9.0%,NA,NA
08,019,Clear Creek,Colorado,CO,39.8162,-105.4192,9197,23,625,6.8%,8949,97.3%,37,0.4%,83,0.9%,64,0.7%,386,4.2%,1186,12.9%
08,021,Conejos,Colorado,CO,37.2819,-105.9007,8512,7,1668,19.6%,8257,97.0%,26,0.3%,170,2.0%,43,0.5%,4750,55.8%,NA,NA
08,023,Costilla,Colorado,CO,37.4393,-105.3783,3424,3,740,21.6%,3195,93.3%,38,1.1%,116,3.4%,62,1.8%,2150,62.8%,NA,NA
08,025,Crowley,Colorado,CO,38.2328,-103.6633,5401,7,1377,25.5%,4791,88.7%,394,7.3%,146,2.7%,49,0.9%,1258,23.3%,NA,NA
08,027,Custer,Colorado,CO,38.2381,-105.0847,3860,5,425,11.0%,3779,97.9%,15,0.4%,31,0.8%,15,0.4%,124,3.2%,NA,NA
08,029,Delta,Colorado,CO,39.0403,-107.5401,29947,26,3953,13.2%,29079,97.1%,180,0.6%,270,0.9%,120,0.4%,3743,12.5%,5331,17.8%
08,031,Denver,Colorado,CO,39.7621,-104.8759,557917,3638,84245,15.1%,462513,82.9%,59139,10.6%,7811,1.4%,18411,3.3%,190808,34.2%,90383,16.2%
08,033,Dolores,Colorado,CO,37.7728,-108.0315,1827,2,221,12.1%,1761,96.4%,2,0.1%,51,2.8%,9,0.5%,124,6.8%,NA,NA
08,035,Douglas,Colorado,CO,39.5558,-104.7486,249416,297,5487,2.2%,231458,92.8%,3741,1.5%,1247,0.5%,8730,3.5%,15963,6.4%,28433,11.4%
08,037,Eagle,Colorado,CO,39.9143,-106.3608,47530,28,3042,6.4%,46247,97.3%,285,0.6%,285,0.6%,475,1.0%,12786,26.9%,6559,13.8%
08,041,El Paso,Colorado,CO,39.1222,-104.0922,565582,266,58821,10.4%,485269,85.8%,37894,6.7%,5656,1.0%,18099,3.2%,69001,12.2%,101805,18.0%
08,039,Elbert,Colorado,CO,39.4617,-103.9422,22788,12,1253,5.5%,21968,96.4%,160,0.7%,182,0.8%,137,0.6%,1162,5.1%,2233,9.8%
08,043,Fremont,Colorado,CO,38.4429,-105.0004,47766,31,6687,14.0%,43610,91.3%,2532,5.3%,621,1.3%,334,0.7%,4968,10.4%,7213,15.1%
08,045,Garfield,Colorado,CO,39.5785,-107.1331,49810,17,4234,8.5%,48266,96.9%,349,0.7%,349,0.7%,299,0.6%,11157,22.4%,5778,11.6%
08,047,Gilpin,Colorado,CO,39.9319,-105.4283,4932,33,286,5.8%,4754,96.4%,44,0.9%,30,0.6%,64,1.3%,227,4.6%,NA,NA
08,049,Grand,Colorado,CO,40.2504,-105.7828,13211,7,1004,7.6%,12881,97.5%,79,0.6%,79,0.6%,106,0.8%,661,5.0%,1308,9.9%
08,051,Gunnison,Colorado,CO,39.0717,-106.5164,14226,4,1664,11.7%,13771,96.8%,85,0.6%,142,1.0%,100,0.7%,825,5.8%,967,6.8%
08,053,Hinsdale,Colorado,CO,38.0836,-107.0306,765,1,71,9.3%,749,97.9%,0,0.0%,12,1.6%,4,0.5%,12,1.6%,NA,NA
08,055,Huerfano,Colorado,CO,37.7833,-104.7817,7771,5,1492,19.2%,7142,91.9%,233,3.0%,256,3.3%,47,0.6%,2665,34.3%,NA,NA
08,057,Jackson,Colorado,CO,40.9269,-106.1814,53650,50,7779,14.5%,49680,92.6%,2039,3.8%,858,1.6%,161,0.3%,858,1.6%,NA,NA
08,059,Jefferson,Colorado,CO,39.8447,-105.0567,657229,591,94641,14.4%,373306,56.8%,270778,41.2%,1314,0.2%,7230,1.1%,15116,2.3%,93327,14.2%
08,061,Kiowa,Colorado,CO,38.4813,-102.0804,1422,1,146,10.3%,1389,97.7%,9,0.6%,21,1.5%,4,0.3%,46,3.2%,NA,NA
08,063,Kit Carson,Colorado,CO,39.3208,-102.1488,7642,4,1009,13.2%,7413,97.0%,145,1.9%,38,0.5%,38,0.5%,1215,15.9%,NA,NA
08,067,La Plata,Colorado,CO,37.5236,-107.4881,47452,28,5030,10.6%,43371,91.4%,285,0.6%,2752,5.8%,332,0.7%,4888,10.3%,4128,8.7%
08,065,Lake,Colorado,CO,39.2467,-106.2935,65147,52,9642,14.8%,59219,90.9%,1433,2.2%,2020,3.1%,847,1.3%,9446,14.5%,NA,NA
08,069,Larimer,Colorado,CO,40.8272,-104.9625,271927,105,25289,9.3%,258059,94.9%,2447,0.9%,1903,0.7%,5167,1.9%,25289,9.3%,34807,12.8%
08,071,Las Animas,Colorado,CO,40.0361,-103.1927,15446,3,2379,15.4%,14596,94.5%,93,0.6%,417,2.7%,154,1.0%,6302,40.8%,3166,20.5%
08,073,Lincoln,Colorado,CO,39.2841,-103.2739,14262,25,3337,23.4%,9427,66.1%,4692,32.9%,57,0.4%,14,0.1%,257,1.8%,NA,NA
08,075,Logan,Colorado,CO,40.962,-102.7238,22944,32,3763,16.4%,21957,95.7%,298,1.3%,161,0.7%,184,0.8%,367,1.6%,5805,25.3%
08,077,Mesa,Colorado,CO,39.288,-107.9638,129872,39,14416,11.1%,125067,96.3%,909,0.7%,1169,0.9%,909,0.7%,14026,10.8%,23767,18.3%
08,079,Mineral,Colorado,CO,37.8492,-106.9264,932,1,89,9.5%,925,99.2%,0,0.0%,3,0.3%,0,0.0%,18,1.9%,NA,NA
08,081,Moffat,Colorado,CO,40.9883,-107.5558,13417,3,1275,9.5%,13055,97.3%,54,0.4%,121,0.9%,54,0.4%,1691,12.6%,1623,12.1%
08,083,Montezuma,Colorado,CO,37.5894,-108.2939,24778,12,3692,14.9%,21557,87.0%,50,0.2%,2701,10.9%,99,0.4%,2403,9.7%,4410,17.8%
08,085,Montrose,Colorado,CO,38.6084,-107.5567,37482,17,4610,12.3%,36095,96.3%,225,0.6%,487,1.3%,262,0.7%,6185,16.5%,6747,18.0%
08,087,Morgan,Colorado,CO,40.3511,-103.5223,113740,195,15014,13.2%,97475,85.7%,13421,11.8%,796,0.7%,796,0.7%,5232,4.6%,29117,25.6%
08,089,Otero,Colorado,CO,38.1296,-103.5112,19495,15,3470,17.8%,18540,95.1%,214,1.1%,312,1.6%,195,1.0%,7369,37.8%,5205,26.7%
08,091,Ouray,Colorado,CO,38.3274,-107.6734,4260,8,324,7.6%,4171,97.9%,4,0.1%,34,0.8%,17,0.4%,162,3.8%,NA,NA
08,093,Park,Colorado,CO,39.4597,-105.3575,16949,8,1220,7.2%,16373,96.6%,136,0.8%,136,0.8%,102,0.6%,983,5.8%,2695,15.9%
08,095,Phillips,Colorado,CO,40.6831,-102.1727,24107,35,6846,28.4%,8992,37.3%,14802,61.4%,48,0.2%,121,0.5%,362,1.5%,NA,NA
08,097,Pitkin,Colorado,CO,39.363,-106.6563,14914,15,776,5.2%,14467,97.0%,104,0.7%,45,0.3%,224,1.5%,1044,7.0%,626,4.2%
08,099,Prowers,Colorado,CO,38.1553,-102.1247,13892,8,2417,17.4%,13447,96.8%,83,0.6%,208,1.5%,97,0.7%,5168,37.2%,NA,NA
08,101,Pueblo,Colorado,CO,38.4486,-104.2579,151322,63,23001,15.2%,141789,93.7%,3329,2.2%,2875,1.9%,1362,0.9%,58259,38.5%,34199,22.6%
08,103,Rio Blanco,Colorado,CO,40.0864,-107.8952,5973,2,550,9.2%,5842,97.8%,12,0.2%,54,0.9%,24,0.4%,346,5.8%,NA,NA
08,105,Rio Grande,Colorado,CO,37.6877,-106.1503,12227,13,2030,16.6%,11824,96.7%,98,0.8%,196,1.6%,61,0.5%,4573,37.4%,NA,NA
08,107,Routt,Colorado,CO,40.8541,-106.8081,21313,9,1343,6.3%,20823,97.7%,107,0.5%,107,0.5%,107,0.5%,789,3.7%,2323,10.9%
08,109,Saguache,Colorado,CO,38.4042,-105.6963,7031,2,1441,20.5%,6778,96.4%,14,0.2%,155,2.2%,42,0.6%,3192,45.4%,NA,NA
08,111,San Juan,Colorado,CO,37.8111,-107.6646,577,1,77,13.4%,566,98.1%,0,0.0%,7,1.2%,4,0.7%,51,8.8%,NA,NA
08,113,San Miguel,Colorado,CO,38.1287,-107.7856,7213,6,628,8.7%,7025,97.4%,22,0.3%,58,0.8%,87,1.2%,628,8.7%,NA,NA
08,115,Sedgwick,Colorado,CO,40.9851,-102.2626,2529,5,281,11.1%,2478,98.0%,15,0.6%,0,0.0%,28,1.1%,344,13.6%,NA,NA
08,117,Summit,Colorado,CO,39.8711,-105.8681,24892,41,1593,6.4%,24170,97.1%,224,0.9%,100,0.4%,224,0.9%,3261,13.1%,1742,7.0%
08,119,Teller,Colorado,CO,38.9987,-105.0237,21918,39,1666,7.6%,20997,95.8%,219,1.0%,219,1.0%,153,0.7%,986,4.5%,1995,9.1%
08,121,Washington,Colorado,CO,40.1644,-102.851,17773,16,3004,16.9%,11730,66.0%,4692,26.4%,1191,6.7%,18,0.1%,160,0.9%,2026,11.4%
08,123,Weld,Colorado,CO,40.975,-103.6666,228943,57,23581,10.3%,219327,95.8%,1832,0.8%,2289,1.0%,2747,1.2%,62959,27.5%,50367,22.0%
08,125,Yuma,Colorado,CO,40.1239,-102.102,181277,33,32630,18.0%,168588,93.0%,4894,2.7%,3444,1.9%,2538,1.4%,98977,54.6%,25016,13.8%
09,001,Fairfield,Connecticut,CT,41.4119,-73.1305,902775,1443,65903,7.3%,755623,83.7%,96597,10.7%,2708,0.3%,37917,4.2%,124583,13.8%,147152,16.3%
09,003,Hartford,Connecticut,CT,42.0152,-72.4692,877393,1193,80720,9.2%,715953,81.6%,116693,13.3%,2632,0.3%,29831,3.4%,109674,12.5%,168459,19.2%
09,005,Litchfield,Connecticut,CT,42.0347,-73.0064,190071,207,10454,5.5%,182468,96.0%,2661,1.4%,380,0.2%,2661,1.4%,5892,3.1%,33643,17.7%
09,007,Middlesex,Connecticut,CT,41.5961,-72.3546,163214,442,8324,5.1%,149830,91.8%,7671,4.7%,326,0.2%,3427,2.1%,5712,3.5%,30684,18.8%
09,009,New Haven,Connecticut,CT,41.5583,-72.7943,846766,1398,79596,9.4%,697735,82.4%,106693,12.6%,2540,0.3%,27943,3.3%,99072,11.7%,177821,21.0%
09,011,New London,Connecticut,CT,41.614,-71.8492,266618,400,17597,6.6%,233557,87.6%,15997,6.0%,2400,0.9%,8532,3.2%,15730,5.9%,51457,19.3%
09,013,Tolland,Connecticut,CT,41.9911,-72.1944,147634,360,7825,5.3%,136709,92.6%,5020,3.4%,295,0.2%,4134,2.8%,5020,3.4%,27608,18.7%
09,015,Windham,Connecticut,CT,42.0107,-71.875,115826,226,9382,8.1%,109687,94.7%,2664,2.3%,579,0.5%,1274,1.1%,8571,7.4%,27219,23.5%
10,001,Kent,Delaware,DE,39.2922,-75.4013,143968,244,15261,10.6%,106104,73.7%,31673,22.0%,864,0.6%,2735,1.9%,5327,3.7%,36280,25.2%
10,003,New Castle,Delaware,DE,39.8215,-75.4606,523008,1227,42887,8.2%,378135,72.3%,117677,22.5%,1569,0.3%,18828,3.6%,34519,6.6%,107217,20.5%
10,005,Sussex,Delaware,DE,38.9143,-75.0542,176548,188,17655,10.0%,147418,83.5%,24893,14.1%,1059,0.6%,1589,0.9%,10240,5.8%,43254,24.5%
